image_name,question,answer
02c7a6be.jpg,What is the overall color of the bracelet,silver
02c7a6be.jpg,What is the shape of the clasp,trebleclef
02c7a6be.jpg,What type of jewelry is shown,bangle
02c94a76.jpg,How many connectors are there,two
02c94a76.jpg,What is the main color of the cable,rose
02c94a76.jpg,What is the shape of the cable,braided
02c94a76.jpg,What material is the cable made of,nylon
02c94a76.jpg,What type of connector is on the left,lightning
02cb4486.jpg,How many stones are visible around the band,fourteen
02cb4486.jpg,What is the main metal color,silver
02cb4486.jpg,What is the setting style of the ring,eternity
02cb4486.jpg,What is the shape of the gemstones,princess
02cb4486.jpg,What is the type of jewelry shown,ring
02dc86cc.jpg,How many drawers are there,four
02dc86cc.jpg,Is the dresser tall or short,tall
02dc86cc.jpg,What is the main color of the dresser,white
02dc86cc.jpg,What is the shape of the drawer pulls,rectangular
02dc86cc.jpg,What type of furniture is shown,dresser
02eb0854.jpg,What color are the chairs,beige
02eb0854.jpg,What is the main shape in the rug's design,circles
02eb0854.jpg,What is the overall shape of the rug,rectangular
02eb0854.jpg,What is the primary color of the dining table,brown
02eb0854.jpg,What type of room is shown,dining
02f64f1b.jpg,How many logos are visible on the visor,two
02f64f1b.jpg,What is the color of the logo on the visor,black
02f64f1b.jpg,What is the main color of the visor,white
02f64f1b.jpg,What is the shape of the logo on the visor,star
02f64f1b.jpg,What is the style of the hat,visor
0300b7d7.jpg,How many belts are shown in the image,two
0300b7d7.jpg,What is the main color of one belt,grey
0300b7d7.jpg,What is the main color of the other belt,black
0300b7d7.jpg,What is the material of the belts,webbing
0300b7d7.jpg,What is the shape of the buckle,rectangular
030b6413.jpg,How many legal pads are in the pack,six
030b6413.jpg,What is the color of the top binding on the pads,black
030b6413.jpg,What is the main color of the legal pad shown in the front,pink
030b6413.jpg,What is the pattern on the paper,lined
030b6413.jpg,What is the shape of the legal pads,rectangular
031443f2.jpg,How many bags are shown,four
031443f2.jpg,What feature is present on the top of each bag,handle
031443f2.jpg,What is the main color of the bags,black
031443f2.jpg,What is the primary material of the bags,nylon
031443f2.jpg,What type of closure do the bags have,zipper
031b8b17.jpg,Do the drawers have handles,yes
031b8b17.jpg,How many drawers are shown,three
031b8b17.jpg,What is the apparent material of the drawers,fabric
031b8b17.jpg,What is the main color of the drawers,green
031b8b17.jpg,What shape are the drawers,rectangular
0325bce2.jpg,How many air chambers are visibly present,two
0325bce2.jpg,Is the air pump built-in or separate,built
0325bce2.jpg,What is the apparent texture of the top surface,flocked
0325bce2.jpg,What is the main color of the airbed,grey
0325bce2.jpg,What is the shape of the airbed,rectangular
033fb842.jpg,How many bows are on the sandal,two
033fb842.jpg,What is the main color of the sandal,blush
033fb842.jpg,What is the style of the sandal,t
033fb842.jpg,What is the type of heel on the sandal,stiletto
033fb842.jpg,What material is the sandal made of,satin
03407753.jpg,What color is the sole trim,white
03407753.jpg,What is the main color of the shoe,grey
03407753.jpg,What is the main material of the shoe upper,textile
03407753.jpg,What is the style of the shoe,sneakers
03407753.jpg,What is the type of laces,white
034266bd.jpg,What color is the button/switch,black
034266bd.jpg,What color is the top lid,clear
034266bd.jpg,What is the main color of the grinder,stainless
034266bd.jpg,What is the shape of the grinder,cylindrical
034266bd.jpg,What material is the main body made of,steel
03495316.jpg,How many globes are there,three
03495316.jpg,What is the finish of the metal parts,aged
03495316.jpg,What is the main color of the fixture,brass
03495316.jpg,What is the shape of the globes,round
03495316.jpg,What is the style of the light fixture,flush
035252fb.jpg,How many screws are included,two
035252fb.jpg,What is the main color of the hook,nickel
035252fb.jpg,What is the material of the hook,metal
035252fb.jpg,What is the primary function of this item,hook
035252fb.jpg,What is the shape of the base plate,round
035a3539.jpg,How many diamonds are visible in each earring,one
035a3539.jpg,What is the main metal color of the earring,yellow
035a3539.jpg,What is the setting style of the diamond,prong
035a3539.jpg,What is the shape of the diamond,round
035a3539.jpg,What is the type of earring shown,stud
03621266.jpg,How many cushions are shown,two
03621266.jpg,What is the dominant color in the pattern,black
03621266.jpg,What is the pattern type on the cushions,geometric
03621266.jpg,What is the primary material visible,fabric
03621266.jpg,What is the shape of the cushions,square
0363263d.jpg,What is the main color of the lightbulb,white
0363263d.jpg,What is the overall shape of the lightbulb,cone
0363263d.jpg,What is the shape of the lightbulb's top,round
0363263d.jpg,What is the type of base on the lightbulb,screw
0363263d.jpg,What material appears to be the lightbulb's body,plastic
037424df.jpg,Are the shoes laced,no
037424df.jpg,What color is the sole,white
037424df.jpg,What is the main color of the shoe,navy
037424df.jpg,What material appears to be used for the upper,leather
037424df.jpg,What type of shoe is shown,loafers
037642d6.jpg,How many mounting points are visible on the top plate,three
037642d6.jpg,What is the main shape of the glass shade,globe
037642d6.jpg,What is the material of the globe,glass
037642d6.jpg,What is the primary metal color of the fixture,gold
037642d6.jpg,What type of bulb is shown inside,led
03798e4f.jpg,How many lenses are there,two
03798e4f.jpg,What color are the lenses,green
03798e4f.jpg,What is the frame shape,square
03798e4f.jpg,What is the main color of the frame,black
03798e4f.jpg,What material appears to be used for the frame,plastic
037d2b16.jpg,How many straps does the sandal have,two
037d2b16.jpg,What is the closure type of the ankle strap,buckle
037d2b16.jpg,What is the main color of the sandal,tan
037d2b16.jpg,What material appears to be used for the sandal,suede
037d2b16.jpg,What type of heel does the sandal have,block
03833e09.jpg,How many visible compartments are there on the front of the wallet,zero
03833e09.jpg,Is the wallet design simple or ornate,simple
03833e09.jpg,What is the apparent material of the wallet,leather
03833e09.jpg,What is the main color of the wallet,black
03833e09.jpg,What is the overall shape of the wallet,rectangular
03847968.jpg,How many distinct textured areas are on top of the footrest,three
03847968.jpg,What is the apparent material of the footrest,plastic
03847968.jpg,What is the main color of the footrest,black
03847968.jpg,What is the overall shape of the footrest,rectangular
03847968.jpg,What is the texture of most of the footrest's surface,dotted
03917ee1.jpg,How many pillowcases are shown,two
03917ee1.jpg,What is the dominant color of the pillowcases,grey
03917ee1.jpg,What is the main pattern on the pillowcases,chevron
03917ee1.jpg,What is the secondary color on the pillowcases,white
03917ee1.jpg,What is the shape of the pillowcases,rectangular
03959484.jpg,How many eyelets are visible on the shoe,five
03959484.jpg,What is the main color of the shoe,black
03959484.jpg,What is the pattern on the toe,wingtip
03959484.jpg,What material are the shoes made of,leather
03959484.jpg,What type of shoe is shown,derby
039fc14d.jpg,Does the fabric appear smooth or rough,rough
039fc14d.jpg,Is the fabric pattern solid or patterned,solid
039fc14d.jpg,What is the main color shown,green
039fc14d.jpg,What is the overall tone of the color,dark
039fc14d.jpg,What is the texture of the fabric,woven
03a4a3ae.jpg,What color are the pillowcases,white
03a4a3ae.jpg,What is the main color of the plaid on the duvet cover,brown
03a4a3ae.jpg,What is the primary pattern on the bedding,plaid
03a4a3ae.jpg,What is the shape of the small stool,square
03a4a3ae.jpg,What material is the bed frame seemingly made of,wood
03a618bc.jpg,Does the chair have a headrest,yes
03a618bc.jpg,How many armrests does the chair have,two
03a618bc.jpg,Is the chair folded or unfolded,unfolded
03a618bc.jpg,What is the main color of the chair's fabric,tan
03a618bc.jpg,What is the primary material of the chair's frame,metal
03ade1a5.jpg,How many light bulbs are shown,six
03ade1a5.jpg,What is the base type of the bulbs,screw
03ade1a5.jpg,What is the main color of the bulbs,white
03ade1a5.jpg,What is the shape of the bulbs,round
03ade1a5.jpg,What material are the bulbs primarily made of,glass
03c09c21.jpg,How many cufflinks are shown,two
03c09c21.jpg,What is the apparent finish of the cufflinks,polished
03c09c21.jpg,What is the main color of the cufflinks,silver
03c09c21.jpg,What is the shape of the cufflinks,round
03c09c21.jpg,What metal are the cufflinks made of,stainless
03c11c10.jpg,What animal is depicted on the wall sticker,giraffe
03c11c10.jpg,What color is the stool,yellow
03c11c10.jpg,What is on the easel,drawing
03c11c10.jpg,What is the main color of the giraffe,yellow
03c11c10.jpg,What shape is the easel,rectangular
03c6ff77.jpg,What is the dominant color of the gemstone,green
03c6ff77.jpg,What is the metal of the chain,silver
03c6ff77.jpg,What is the setting of the gemstone,prong
03c6ff77.jpg,What is the shape of the gemstone,cushion
03c6ff77.jpg,What is the style of the necklace,pendant
03c7cd89.jpg,How many USB ports does each charger have,one
03c7cd89.jpg,How many chargers are shown in the image,two
03c7cd89.jpg,What is the main color of the chargers,black
03c7cd89.jpg,What is the shape of each charger,cube
03c7cd89.jpg,What type of plug does each charger have,us
03c9be5e.jpg,How many hangers are shown in the image,many
03c9be5e.jpg,What is the main color of the hangers,black
03c9be5e.jpg,What is the shape of the hangers,suit
03c9be5e.jpg,What is the texture of the hanger surface,velvet
03c9be5e.jpg,What material are the hanger hooks made of,silver
03d675f2.jpg,How many buttons are visible on the diffuser,two
03d675f2.jpg,What is the main color of the diffuser's top,white
03d675f2.jpg,What is the main material of the diffuser's base,wood
03d675f2.jpg,What is the overall style of the diffuser,modern
03d675f2.jpg,What is the shape of the diffuser,oval
03d6ae4e.jpg,Are the pillowcases folded,yes
03d6ae4e.jpg,How many pillowcases are shown,two
03d6ae4e.jpg,What is the apparent texture of the fabric,smooth
03d6ae4e.jpg,What is the main color of the pillowcases,beige
03d6ae4e.jpg,What is the shape of the pillowcases,rectangular
03d71edb.jpg,How many straps are visible on the sandal's upper,four
03d71edb.jpg,What is the apparent material of the sandal,leather
03d71edb.jpg,What is the main color of the sandal,black
03d71edb.jpg,What is the style of the sandal,fisherman
03d71edb.jpg,What type of closure does the sandal have,strap
03d9b9d9.jpg,How many hands does the clock have,three
03d9b9d9.jpg,What color is the clock's frame,black
03d9b9d9.jpg,What is the main color of the clock face,beige
03d9b9d9.jpg,What is the shape of the clock,round
03d9b9d9.jpg,What numerals are used on the clock face,roman
03da410f.jpg,How many colors are visible on the comforter,two
03da410f.jpg,What is the apparent material of the comforter,microfiber
03da410f.jpg,What is the main color shown on the rolled-up portion of the comforter,pink
03da410f.jpg,What is the shape of the comforter as shown,rolled
03da410f.jpg,What is the visible texture of the comforter,soft
03e4cef8.jpg,How many colors of picks are shown,six
03e4cef8.jpg,How many picks are in each group,four
03e4cef8.jpg,What is the arrangement of the picks,groups
03e4cef8.jpg,What is the material of the picks,nylon
03e4cef8.jpg,What is the shape of the picks,triangular
03e6a961.jpg,How many shoes are shown in the image,one
03e6a961.jpg,What is the closure type of the shoe,lace
03e6a961.jpg,What is the main color of the shoe,tan
03e6a961.jpg,What is the material of the shoe,leather
03e6a961.jpg,What type of shoe is shown,brogue
03e83b26.jpg,What is a secondary color featured on the wallet,navy
