path,question,answer
02/028d2576.jpg,What is the main color of the top part of the heater,white
02/028d2576.jpg,What is the main color of the base of the heater,black
02/028d2576.jpg,What shape is the heater,rectangular
02/028d2576.jpg,What is the primary function of the device,heating
02/028d2576.jpg,How many speeds does the fan have,two
02/029b8a0e.jpg,What is the main pattern of the boot,tweed
02/029b8a0e.jpg,What is the shape of the heel,block
02/029b8a0e.jpg,What is the style of the boot,ankle
02/029b8a0e.jpg,What color are the decorative buttons,pearl
02/029b8a0e.jpg,How many straps are visible on the boot,four
02/029cf2cb.jpg,What is the main color of the backpack,black
02/029cf2cb.jpg,How many main compartments are visible on the backpack,two
02/029cf2cb.jpg,What is the type of closure on the main compartment,zipper
02/029cf2cb.jpg,What is the shape of the backpack,rectangular
02/029cf2cb.jpg,Does the backpack have straps,yes
02/02a3c9cc.jpg,What is the main finish of the door lever,nickel
02/02a3c9cc.jpg,What shape are the handles,straight
02/02a3c9cc.jpg,What type of keyhole is shown,standard
02/02a3c9cc.jpg,How many handles are visible,two
02/02a3c9cc.jpg,What is the type of door lever shown,entry
02/02b2526f.jpg,What is the main color of the cushion,garnet
02/02b2526f.jpg,What is the shape of the cushion,rectangular
02/02b2526f.jpg,How many pieces comprise this cushion,two
02/02b2526f.jpg,What is the apparent texture of the cushion fabric,smooth
02/02b2526f.jpg,Is the cushion folded,no
02/02b7295f.jpg,What is the main shape of the boxes,rectangular
02/02b7295f.jpg,What is the pattern on the boxes,triangles
02/02b7295f.jpg,How many boxes are shown,three
02/02b7295f.jpg,What is the primary color of the boxes,brown
02/02b7295f.jpg,What is the apparent material of the boxes,fabric
02/02c0ef5b.jpg,What is the main pattern on the slipper,plaid
02/02c0ef5b.jpg,What color is the dominant shade in the plaid,red
02/02c0ef5b.jpg,What material is the slipper's lining made of,shearling
02/02c0ef5b.jpg,What type of shoe is shown,slipper
02/02c0ef5b.jpg,What is the style of the slipper,moccasin
02/02c77204.jpg,What is the main material of the strainers,stainless
02/02c77204.jpg,How many strainers are in the set,three
02/02c77204.jpg,What is the shape of the strainers,round
02/02c77204.jpg,What is the overall color of the set,silver
02/02c77204.jpg,What is the type of handle on each strainer,cylindrical
02/02c7a6be.jpg,What is the shape of the clasp,trebleclef
02/02c7a6be.jpg,What is the main metal of the bracelet,silver
02/02c7a6be.jpg,What is the inscription on the bracelet,love
02/02c7a6be.jpg,What type of jewelry is shown,bangle
02/02c7a6be.jpg,What is the overall color of the bracelet,silver
02/02c94a76.jpg,What is the main color of the cable,rose
02/02c94a76.jpg,What material is the cable made of,nylon
02/02c94a76.jpg,What type of connector is on the left,lightning
02/02c94a76.jpg,What is the shape of the cable,braided
02/02c94a76.jpg,How many connectors are there,two
02/02cb4486.jpg,What is the shape of the gemstones,princess
02/02cb4486.jpg,What is the setting style of the ring,eternity
02/02cb4486.jpg,What is the main metal color,silver
02/02cb4486.jpg,What is the type of jewelry shown,ring
02/02cb4486.jpg,How many stones are visible around the band,fourteen
02/02dc86cc.jpg,How many drawers are there,four
02/02dc86cc.jpg,What is the main color of the dresser,white
02/02dc86cc.jpg,What is the shape of the drawer pulls,rectangular
02/02dc86cc.jpg,What type of furniture is shown,dresser
02/02dc86cc.jpg,Is the dresser tall or short,tall
02/02eb0854.jpg,What is the main shape in the rug's design,circles
02/02eb0854.jpg,What color are the chairs,beige
02/02eb0854.jpg,What is the primary color of the dining table,brown
02/02eb0854.jpg,What is the overall shape of the rug,rectangular
02/02eb0854.jpg,What type of room is shown,dining
02/02f64f1b.jpg,What is the main color of the visor,white
02/02f64f1b.jpg,What is the shape of the logo on the visor,star
02/02f64f1b.jpg,What is the style of the hat,visor
02/02f64f1b.jpg,What is the color of the logo on the visor,black
02/02f64f1b.jpg,How many logos are visible on the visor,two
03/0300b7d7.jpg,What is the main color of one belt,grey
03/0300b7d7.jpg,What is the main color of the other belt,black
03/0300b7d7.jpg,How many belts are shown in the image,two
03/0300b7d7.jpg,What is the shape of the buckle,rectangular
03/0300b7d7.jpg,What is the material of the belts,webbing
03/030b6413.jpg,What is the main color of the legal pad shown in the front,pink
03/030b6413.jpg,How many legal pads are in the pack,six
03/030b6413.jpg,What is the color of the top binding on the pads,black
03/030b6413.jpg,What is the shape of the legal pads,rectangular
03/030b6413.jpg,What is the pattern on the paper,lined
03/031443f2.jpg,What is the main color of the bags,black
03/031443f2.jpg,How many bags are shown,four
03/031443f2.jpg,What is the primary material of the bags,nylon
03/031443f2.jpg,What type of closure do the bags have,zipper
03/031443f2.jpg,What feature is present on the top of each bag,handle
03/031b8b17.jpg,What is the main color of the drawers,green
03/031b8b17.jpg,How many drawers are shown,three
03/031b8b17.jpg,What is the apparent material of the drawers,fabric
03/031b8b17.jpg,What shape are the drawers,rectangular
03/031b8b17.jpg,Do the drawers have handles,yes
03/0325bce2.jpg,What is the main color of the airbed,grey
03/0325bce2.jpg,What is the shape of the airbed,rectangular
03/0325bce2.jpg,How many air chambers are visibly present,two
03/0325bce2.jpg,What is the apparent texture of the top surface,flocked
03/0325bce2.jpg,Is the air pump built-in or separate,built
03/033fb842.jpg,What is the main color of the sandal,blush
03/033fb842.jpg,What is the type of heel on the sandal,stiletto
03/033fb842.jpg,What material is the sandal made of,satin
03/033fb842.jpg,How many bows are on the sandal,two
03/033fb842.jpg,What is the style of the sandal,t
03/03407753.jpg,What is the main color of the shoe,grey
03/03407753.jpg,What is the type of laces,white
03/03407753.jpg,What color is the sole trim,white
03/03407753.jpg,What is the main material of the shoe upper,textile
03/03407753.jpg,What is the style of the shoe,sneakers
03/034266bd.jpg,What is the main color of the grinder,stainless
03/034266bd.jpg,What is the shape of the grinder,cylindrical
03/034266bd.jpg,What material is the main body made of,steel
03/034266bd.jpg,What color is the top lid,clear
03/034266bd.jpg,What color is the button/switch,black
03/03495316.jpg,What is the main color of the fixture,brass
03/03495316.jpg,How many globes are there,three
03/03495316.jpg,What is the shape of the globes,round
03/03495316.jpg,What is the finish of the metal parts,aged
03/03495316.jpg,What is the style of the light fixture,flush
03/035252fb.jpg,What is the main color of the hook,nickel
03/035252fb.jpg,How many screws are included,two
03/035252fb.jpg,What is the shape of the base plate,round
03/035252fb.jpg,What is the material of the hook,metal
03/035252fb.jpg,What is the primary function of this item,hook
03/035a3539.jpg,What is the shape of the diamond,round
03/035a3539.jpg,What is the main metal color of the earring,yellow
03/035a3539.jpg,How many diamonds are visible in each earring,one
03/035a3539.jpg,What is the type of earring shown,stud
03/035a3539.jpg,What is the setting style of the diamond,prong
03/03621266.jpg,What is the shape of the cushions,square
03/03621266.jpg,How many cushions are shown,two
03/03621266.jpg,What is the dominant color in the pattern,black
03/03621266.jpg,What is the pattern type on the cushions,geometric
03/03621266.jpg,What is the primary material visible,fabric
03/0363263d.jpg,What is the main color of the lightbulb,white
03/0363263d.jpg,What is the shape of the lightbulb's top,round
03/0363263d.jpg,What is the type of base on the lightbulb,screw
03/0363263d.jpg,What is the overall shape of the lightbulb,cone
03/0363263d.jpg,What material appears to be the lightbulb's body,plastic
03/037424df.jpg,What is the main color of the shoe,navy
03/037424df.jpg,What type of shoe is shown,loafers
03/037424df.jpg,What color is the sole,white
03/037424df.jpg,What material appears to be used for the upper,leather
03/037424df.jpg,Are the shoes laced,no
03/037642d6.jpg,What is the main shape of the glass shade,globe
03/037642d6.jpg,What is the primary metal color of the fixture,gold
03/037642d6.jpg,What type of bulb is shown inside,led
03/037642d6.jpg,What is the material of the globe,glass
03/037642d6.jpg,How many mounting points are visible on the top plate,three
03/03798e4f.jpg,What is the frame shape,square
03/03798e4f.jpg,What is the main color of the frame,black
03/03798e4f.jpg,What color are the lenses,green
03/03798e4f.jpg,What material appears to be used for the frame,plastic
03/03798e4f.jpg,How many lenses are there,two
03/037d2b16.jpg,What is the main color of the sandal,tan
03/037d2b16.jpg,What type of heel does the sandal have,block
03/037d2b16.jpg,What material appears to be used for the sandal,suede
03/037d2b16.jpg,How many straps does the sandal have,two
03/037d2b16.jpg,What is the closure type of the ankle strap,buckle
03/03833e09.jpg,What is the main color of the wallet,black
03/03833e09.jpg,What is the apparent material of the wallet,leather
03/03833e09.jpg,What is the overall shape of the wallet,rectangular
03/03833e09.jpg,How many visible compartments are there on the front of the wallet,zero
03/03833e09.jpg,Is the wallet design simple or ornate,simple
03/03847968.jpg,What is the main color of the footrest,black
03/03847968.jpg,What is the overall shape of the footrest,rectangular
03/03847968.jpg,What is the texture of most of the footrest's surface,dotted
03/03847968.jpg,What is the apparent material of the footrest,plastic
03/03847968.jpg,How many distinct textured areas are on top of the footrest,three
03/03917ee1.jpg,What is the main pattern on the pillowcases,chevron
03/03917ee1.jpg,How many pillowcases are shown,two
03/03917ee1.jpg,What is the dominant color of the pillowcases,grey
03/03917ee1.jpg,What is the secondary color on the pillowcases,white
03/03917ee1.jpg,What is the shape of the pillowcases,rectangular
03/03959484.jpg,What is the main color of the shoe,black
03/03959484.jpg,What type of shoe is shown,derby
03/03959484.jpg,What is the pattern on the toe,wingtip
03/03959484.jpg,What material are the shoes made of,leather
03/03959484.jpg,How many eyelets are visible on the shoe,five
03/039fc14d.jpg,What is the main color shown,green
03/039fc14d.jpg,What is the texture of the fabric,woven
03/039fc14d.jpg,Does the fabric appear smooth or rough,rough
03/039fc14d.jpg,What is the overall tone of the color,dark
03/039fc14d.jpg,Is the fabric pattern solid or patterned,solid
03/03a4a3ae.jpg,What is the main color of the plaid on the duvet cover,brown
03/03a4a3ae.jpg,What is the primary pattern on the bedding,plaid
03/03a4a3ae.jpg,What color are the pillowcases,white
03/03a4a3ae.jpg,What material is the bed frame seemingly made of,wood
03/03a4a3ae.jpg,What is the shape of the small stool,square
03/03a618bc.jpg,What is the main color of the chair's fabric,tan
03/03a618bc.jpg,What is the primary material of the chair's frame,metal
03/03a618bc.jpg,How many armrests does the chair have,two
03/03a618bc.jpg,Does the chair have a headrest,yes
03/03a618bc.jpg,Is the chair folded or unfolded,unfolded
03/03ade1a5.jpg,How many light bulbs are shown,six
03/03ade1a5.jpg,What is the shape of the bulbs,round
03/03ade1a5.jpg,What is the main color of the bulbs,white
03/03ade1a5.jpg,What is the base type of the bulbs,screw
03/03ade1a5.jpg,What material are the bulbs primarily made of,glass
03/03c09c21.jpg,What is the shape of the cufflinks,round
03/03c09c21.jpg,What is the main color of the cufflinks,silver
03/03c09c21.jpg,What is the apparent finish of the cufflinks,polished
03/03c09c21.jpg,How many cufflinks are shown,two
03/03c09c21.jpg,What metal are the cufflinks made of,stainless
03/03c11c10.jpg,What animal is depicted on the wall sticker,giraffe
03/03c11c10.jpg,What is the main color of the giraffe,yellow
03/03c11c10.jpg,What shape is the easel,rectangular
03/03c11c10.jpg,What color is the stool,yellow
03/03c11c10.jpg,What is on the easel,drawing
03/03c6ff77.jpg,What is the shape of the gemstone,cushion
03/03c6ff77.jpg,What is the dominant color of the gemstone,green
03/03c6ff77.jpg,What is the metal of the chain,silver
03/03c6ff77.jpg,What is the style of the necklace,pendant
03/03c6ff77.jpg,What is the setting of the gemstone,prong
03/03c7cd89.jpg,What is the main color of the chargers,black
03/03c7cd89.jpg,How many USB ports does each charger have,one
03/03c7cd89.jpg,How many chargers are shown in the image,two
03/03c7cd89.jpg,What is the shape of each charger,cube
03/03c7cd89.jpg,What type of plug does each charger have,us
03/03c9be5e.jpg,What is the main color of the hangers,black
03/03c9be5e.jpg,What material are the hanger hooks made of,silver
03/03c9be5e.jpg,What is the texture of the hanger surface,velvet
